"tipo_de_geracao","regiao","unidade_de_medida","ano","mes","geracao_de_energia"
"TER","S","GWh","2006",7,727.54
"TER","S","GWh","2006",8,740.96
"TER","S","GWh","2006",9,1095.86
"TER","S","GWh","2006",10,1201.08
"TER","S","GWh","2006",11,782.04
"TER","S","GWh","2006",12,811.02
"TER","S","GWh","2007",1,663.1
"TER","S","GWh","2007",2,479.53
"TER","S","GWh","2007",3,576.2
"TER","S","GWh","2007",4,455
"TER","S","GWh","2007",5,308.02
"TER","S","GWh","2007",6,713.94
"TER","S","GWh","2007",7,931.58
"TER","S","GWh","2007",8,842.21
"TER","S","GWh","2007",9,865.79
"TER","S","GWh","2007",10,962.5
"TER","S","GWh","2007",11,1038.56
"TER","S","GWh","2007",12,1161.07
"TER","S","GWh","2008",1,992.73
"TER","S","GWh","2008",2,913.78
"TER","S","GWh","2008",3,839.24
"TER","S","GWh","2008",4,602
"TER","S","GWh","2008",5,762.06
"TER","S","GWh","2008",6,835.51
"TER","S","GWh","2008",7,601.92
"TER","S","GWh","2008",8,674.96
"TER","S","GWh","2008",9,452.49
"TER","S","GWh","2008",10,645.23
"TER","S","GWh","2008",11,288.94
"TER","S","GWh","2008",12,651.18
"TER","S","GWh","2009",1,540.37
"TER","S","GWh","2009",2,600.67
"TER","S","GWh","2009",3,640.49
"TER","S","GWh","2009",4,561.43
"TER","S","GWh","2009",5,902.61
"TER","S","GWh","2009",6,861.42
"TER","S","GWh","2009",7,541.09
"TER","S","GWh","2009",8,437.35
"TER","S","GWh","2009",9,305.83
"TER","S","GWh","2009",10,391.3
"TER","S","GWh","2009",11,380.68
"TER","S","GWh","2009",12,384.27
"TER","S","GWh","2010",1,397.44
"TER","S","GWh","2010",2,429.39
"TER","S","GWh","2010",3,459.28
"TER","S","GWh","2010",4,392.47
"TER","S","GWh","2010",5,462.51
"TER","S","GWh","2010",6,607.49
"TER","S","GWh","2010",7,507.22
"TER","S","GWh","2010",8,1006.98
"TER","S","GWh","2010",9,1059.26
"TER","S","GWh","2010",10,896.31
"TER","S","GWh","2010",11,960.47
"TER","S","GWh","2010",12,692.05
"TER","S","GWh","2011",1,390.34
"TER","S","GWh","2011",2,470.92
"TER","S","GWh","2011",3,272.94
"TER","S","GWh","2011",4,318.92
"TER","S","GWh","2011",5,442.57
"TER","S","GWh","2011",6,530.78
"TER","S","GWh","2011",7,485.04
"TER","S","GWh","2011",8,482.57
"TER","S","GWh","2011",9,442.06
"TER","S","GWh","2011",10,606.62
"TER","S","GWh","2011",11,627.83
"TER","S","GWh","2011",12,624.95
"TER","S","GWh","2012",1,561.19
"TER","S","GWh","2012",2,486.58
"TER","S","GWh","2012",3,781.88
"TER","S","GWh","2012",4,945.35
"TER","S","GWh","2012",5,921.82
"TER","S","GWh","2012",6,691.02
"TER","S","GWh","2012",7,714.54
"TER","S","GWh","2012",8,879.53
"TER","S","GWh","2012",9,1074.79
"TER","S","GWh","2012",10,1179.51
"TER","S","GWh","2012",11,1161.04
"TER","S","GWh","2012",12,1089.34
"TER","S","GWh","2013",1,1340.51
"TER","S","GWh","2013",2,1226.59
"TER","S","GWh","2013",3,1294.57
"TER","S","GWh","2013",4,1012.84
"TER","S","GWh","2013",5,1332.05
"TER","S","GWh","2013",6,1043.94
"TER","S","GWh","2013",7,931.17
"TER","S","GWh","2013",8,956.23
"TER","S","GWh","2013",9,794.23
"TER","S","GWh","2013",10,720.86
"TER","S","GWh","2013",11,752.62
"TER","S","GWh","2013",12,761.51
"TER","S","GWh","2014",1,969.7
"TER","S","GWh","2014",2,1128.52
"TER","S","GWh","2014",3,1382.8
"TER","S","GWh","2014",4,1262.06
"TER","S","GWh","2014",5,1238.83
"TER","S","GWh","2014",6,863.59
"TER","S","GWh","2014",7,836.79
"TER","S","GWh","2014",8,1170.76
"TER","S","GWh","2014",9,847.18
"TER","S","GWh","2014",10,1174.31
"TER","S","GWh","2014",11,1112.44
"TER","S","GWh","2014",12,997.72
"TER","S","GWh","2015",1,1120.86
"TER","S","GWh","2015",2,1159.17
"TER","S","GWh","2015",3,1542
"TER","S","GWh","2015",4,1355.93
"TER","S","GWh","2015",5,1286.2
"TER","S","GWh","2015",6,1052.09
"TER","S","GWh","2015",7,840.39
"TER","S","GWh","2015",8,775.2
"TER","S","GWh","2015",9,915.76
"TER","S","GWh","2015",10,724.64
"TER","S","GWh","2015",11,559.86
"TER","S","GWh","2015",12,489.59
"TER","S","GWh","2016",1,576.85
"TER","S","GWh","2016",2,473.17
"TER","S","GWh","2016",3,696.84
"TER","S","GWh","2016",4,654.33
"TER","S","GWh","2016",5,676.41
"TER","S","GWh","2016",6,783.17
"TER","S","GWh","2016",7,778.71
"TER","S","GWh","2016",8,776.79
"TER","S","GWh","2016",9,0
"TER","S","GWh","2016",10,0
"TER","S","GWh","2016",11,0
"TER","S","GWh","2016",12,0
"TER","Sistemas","GWh","2002",1,1874.75
"TER","Sistemas","GWh","2002",2,1477.01
"TER","Sistemas","GWh","2002",3,1826.51
"TER","Sistemas","GWh","2002",4,1619.51
"TER","Sistemas","GWh","2002",5,1624.4
"TER","Sistemas","GWh","2002",6,1455.65
"TER","Sistemas","GWh","2002",7,1409.46
"TER","Sistemas","GWh","2002",8,1444.53
"TER","Sistemas","GWh","2002",9,1412.84
"TER","Sistemas","GWh","2002",10,1308.35
"TER","Sistemas","GWh","2002",11,994.02
"TER","Sistemas","GWh","2002",12,989.61
"TER","Sistemas","GWh","2003",1,1076.7
"TER","Sistemas","GWh","2003",2,1077.17
"TER","Sistemas","GWh","2003",3,1046.77
"TER","Sistemas","GWh","2003",4,1104.6
"TER","Sistemas","GWh","2003",5,1066.61
"TER","Sistemas","GWh","2003",6,1299.69
"TER","Sistemas","GWh","2003",7,1288.58
"TER","Sistemas","GWh","2003",8,1289.73
"TER","Sistemas","GWh","2003",9,1107.41
"TER","Sistemas","GWh","2003",10,1497.84
"TER","Sistemas","GWh","2003",11,1715.7
"TER","Sistemas","GWh","2003",12,1765.58
"TER","Sistemas","GWh","2004",1,2042.35
"TER","Sistemas","GWh","2004",2,1591.83
"TER","Sistemas","GWh","2004",3,1689.85
"TER","Sistemas","GWh","2004",4,1868.02
"TER","Sistemas","GWh","2004",5,1682.72
"TER","Sistemas","GWh","2004",6,1748.75
"TER","Sistemas","GWh","2004",7,1561.46
"TER","Sistemas","GWh","2004",8,1696.78
"TER","Sistemas","GWh","2004",9,1986.81
"TER","Sistemas","GWh","2004",10,2137.78
"TER","Sistemas","GWh","2004",11,1777.38
"TER","Sistemas","GWh","2004",12,1779.96
"TER","Sistemas","GWh","2005",1,1786
"TER","Sistemas","GWh","2005",2,1428.38
"TER","Sistemas","GWh","2005",3,1977.58
"TER","Sistemas","GWh","2005",4,1718.23
"TER","Sistemas","GWh","2005",5,1577.46
"TER","Sistemas","GWh","2005",6,1355.08
"TER","Sistemas","GWh","2005",7,1561.63
"TER","Sistemas","GWh","2005",8,1698.63
"TER","Sistemas","GWh","2005",9,1519.9
"TER","Sistemas","GWh","2005",10,1826.32
"TER","Sistemas","GWh","2005",11,1988.78
"TER","Sistemas","GWh","2005",12,1945.86
"TER","Sistemas","GWh","2006",1,1847.44
"TER","Sistemas","GWh","2006",2,1797.89
"TER","Sistemas","GWh","2006",3,1864.85
"TER","Sistemas","GWh","2006",4,1229.37
"TER","Sistemas","GWh","2006",5,1500.33
"TER","Sistemas","GWh","2006",6,1397.2
"TER","Sistemas","GWh","2006",7,1713.63
"TER","Sistemas","GWh","2006",8,1730.43
"TER","Sistemas","GWh","2006",9,1960.76
"TER","Sistemas","GWh","2006",10,2035.09
"TER","Sistemas","GWh","2006",11,1397.88
"TER","Sistemas","GWh","2006",12,1653.12
"TER","Sistemas","GWh","2007",1,1202.11
"TER","Sistemas","GWh","2007",2,880.06
"TER","Sistemas","GWh","2007",3,1049.45
"TER","Sistemas","GWh","2007",4,1018.8
"TER","Sistemas","GWh","2007",5,696.39
"TER","Sistemas","GWh","2007",6,1096.82
"TER","Sistemas","GWh","2007",7,1621.85
"TER","Sistemas","GWh","2007",8,1784.86
"TER","Sistemas","GWh","2007",9,1995.23
"TER","Sistemas","GWh","2007",10,2220.61
"TER","Sistemas","GWh","2007",11,2363.8
"TER","Sistemas","GWh","2007",12,2739.49
"TER","Sistemas","GWh","2008",1,3494.69
"TER","Sistemas","GWh","2008",2,3922.15
"TER","Sistemas","GWh","2008",3,3803.06
"TER","Sistemas","GWh","2008",4,2976.38
"TER","Sistemas","GWh","2008",5,2943.05
"TER","Sistemas","GWh","2008",6,3116.18
"TER","Sistemas","GWh","2008",7,2685.62
"TER","Sistemas","GWh","2008",8,2847.29
"TER","Sistemas","GWh","2008",9,2647.79
"TER","Sistemas","GWh","2008",10,2964.19
"TER","Sistemas","GWh","2008",11,2229.91
"TER","Sistemas","GWh","2008",12,2858.98
"TER","Sistemas","GWh","2009",1,1607.92
"TER","Sistemas","GWh","2009",2,1225.51
"TER","Sistemas","GWh","2009",3,1671.03
"TER","Sistemas","GWh","2009",4,1226.48
"TER","Sistemas","GWh","2009",5,2387.94
"TER","Sistemas","GWh","2009",6,2064.57
"TER","Sistemas","GWh","2009",7,1272.92
"TER","Sistemas","GWh","2009",8,1014.61
"TER","Sistemas","GWh","2009",9,873.39
"TER","Sistemas","GWh","2009",10,984.33
"TER","Sistemas","GWh","2009",11,965.82
"TER","Sistemas","GWh","2009",12,1012.93
"TER","Sistemas","GWh","2010",1,1163.16
"TER","Sistemas","GWh","2010",2,1556.92
"TER","Sistemas","GWh","2010",3,1421.98
"TER","Sistemas","GWh","2010",4,1309.6
"TER","Sistemas","GWh","2010",5,2094.1
"TER","Sistemas","GWh","2010",6,3109.51
"TER","Sistemas","GWh","2010",7,2980.16
"TER","Sistemas","GWh","2010",8,4744.83
"TER","Sistemas","GWh","2010",9,5466.11
"TER","Sistemas","GWh","2010",10,4890.18
"TER","Sistemas","GWh","2010",11,5243.13
"TER","Sistemas","GWh","2010",12,3517.26
"TER","Sistemas","GWh","2011",1,1741.19
"TER","Sistemas","GWh","2011",2,1770.98
"TER","Sistemas","GWh","2011",3,1591.54
"TER","Sistemas","GWh","2011",4,1331.84
"TER","Sistemas","GWh","2011",5,2029.06
"TER","Sistemas","GWh","2011",6,2551.8
"TER","Sistemas","GWh","2011",7,2485.21
"TER","Sistemas","GWh","2011",8,2416.23
"TER","Sistemas","GWh","2011",9,2164.27
"TER","Sistemas","GWh","2011",10,2683.36
"TER","Sistemas","GWh","2011",11,2619.44
"TER","Sistemas","GWh","2011",12,2597.07
"TER","Sistemas","GWh","2012",1,1879.6
"TER","Sistemas","GWh","2012",2,2148.38
"TER","Sistemas","GWh","2012",3,2839.28
"TER","Sistemas","GWh","2012",4,4225.31
"TER","Sistemas","GWh","2012",5,4247.1
"TER","Sistemas","GWh","2012",6,3344.05
"TER","Sistemas","GWh","2012",7,2649.46
"TER","Sistemas","GWh","2012",8,3116.44
"TER","Sistemas","GWh","2012",9,5439.07
"TER","Sistemas","GWh","2012",10,7081.12
"TER","Sistemas","GWh","2012",11,8262.19
"TER","Sistemas","GWh","2012",12,8172.77
"TER","Sistemas","GWh","2013",1,8791.45
"TER","Sistemas","GWh","2013",2,7903.58
"TER","Sistemas","GWh","2013",3,7819.92
"TER","Sistemas","GWh","2013",4,7221.46
"TER","Sistemas","GWh","2013",5,8825.37
"TER","Sistemas","GWh","2013",6,8164.81
"TER","Sistemas","GWh","2013",7,7175.56
"TER","Sistemas","GWh","2013",8,7641.68
"TER","Sistemas","GWh","2013",9,7226.37
"TER","Sistemas","GWh","2013",10,7366.98
"TER","Sistemas","GWh","2013",11,7739.7
"TER","Sistemas","GWh","2013",12,7226.67
"TER","Sistemas","GWh","2014",1,7946.98
"TER","Sistemas","GWh","2014",2,9267.13
"TER","Sistemas","GWh","2014",3,10608.46
"TER","Sistemas","GWh","2014",4,10093.04
"TER","Sistemas","GWh","2014",5,10640.48
"TER","Sistemas","GWh","2014",6,9664.51
"TER","Sistemas","GWh","2014",7,10351.83
"TER","Sistemas","GWh","2014",8,11608.6
"TER","Sistemas","GWh","2014",9,10176.25
"TER","Sistemas","GWh","2014",10,10984.77
"TER","Sistemas","GWh","2014",11,10897.14
"TER","Sistemas","GWh","2014",12,11347.08
"TER","Sistemas","GWh","2015",1,11045.49
"TER","Sistemas","GWh","2015",2,10256.9
"TER","Sistemas","GWh","2015",3,11400.45
"TER","Sistemas","GWh","2015",4,10382.17
"TER","Sistemas","GWh","2015",5,9932.84
"TER","Sistemas","GWh","2015",6,10382.89
"TER","Sistemas","GWh","2015",7,9349.47
"TER","Sistemas","GWh","2015",8,9592.82
"TER","Sistemas","GWh","2015",9,10072.18
"TER","Sistemas","GWh","2015",10,10205.66
"TER","Sistemas","GWh","2015",11,9530.05
"TER","Sistemas","GWh","2015",12,9269.6
"TER","Sistemas","GWh","2016",1,8343.63
"TER","Sistemas","GWh","2016",2,6928.76
"TER","Sistemas","GWh","2016",3,6317.77
"TER","Sistemas","GWh","2016",4,6957.55
"TER","Sistemas","GWh","2016",5,6059.12
"TER","Sistemas","GWh","2016",6,6466.24
"TER","Sistemas","GWh","2016",7,6304.25
"TER","Sistemas","GWh","2016",8,7243.61
"TER","Sistemas","GWh","2016",9,0
"TER","Sistemas","GWh","2016",10,0
"TER","Sistemas","GWh","2016",11,0
"TER","Sistemas","GWh","2016",12,0
"TER","Sistemas","Mwmed","2002",1,2519.82
"TER","Sistemas","Mwmed","2002",2,2194.66
"TER","Sistemas","Mwmed","2002",3,2454.98
"TER","Sistemas","Mwmed","2002",4,2249.32
"TER","Sistemas","Mwmed","2002",5,2183.33
"TER","Sistemas","Mwmed","2002",6,2021.73
"TER","Sistemas","Mwmed","2002",7,1894.43
"TER","Sistemas","Mwmed","2002",8,1941.57
"TER","Sistemas","Mwmed","2002",9,1962.28
"TER","Sistemas","Mwmed","2002",10,1760.9
"TER","Sistemas","Mwmed","2002",11,1380.58
"TER","Sistemas","Mwmed","2002",12,1330.12
"TER","Sistemas","Mwmed","2003",1,1447.18
"TER","Sistemas","Mwmed","2003",2,1600.55
"TER","Sistemas","Mwmed","2003",3,1406.95
"TER","Sistemas","Mwmed","2003",4,1534.17
"TER","Sistemas","Mwmed","2003",5,1433.61
"TER","Sistemas","Mwmed","2003",6,1805.13
"TER","Sistemas","Mwmed","2003",7,1731.96
"TER","Sistemas","Mwmed","2003",8,1733.51
"TER","Sistemas","Mwmed","2003",9,1538.07
"TER","Sistemas","Mwmed","2003",10,2015.94
"TER","Sistemas","Mwmed","2003",11,2382.91
"TER","Sistemas","Mwmed","2003",12,2373.09
"TER","Sistemas","Mwmed","2004",1,2745.09
"TER","Sistemas","Mwmed","2004",2,2283.83
"TER","Sistemas","Mwmed","2004",3,2271.3
"TER","Sistemas","Mwmed","2004",4,2594.47
"TER","Sistemas","Mwmed","2004",5,2261.71
"TER","Sistemas","Mwmed","2004",6,2428.82
"TER","Sistemas","Mwmed","2004",7,2098.74
"TER","Sistemas","Mwmed","2004",8,2280.61
"TER","Sistemas","Mwmed","2004",9,2759.46
"TER","Sistemas","Mwmed","2004",10,2877.22
"TER","Sistemas","Mwmed","2004",11,2468.58
"TER","Sistemas","Mwmed","2004",12,2392.42
"TER","Sistemas","Mwmed","2005",1,2400.54
"TER","Sistemas","Mwmed","2005",2,2122.4
"TER","Sistemas","Mwmed","2005",3,2658.04
"TER","Sistemas","Mwmed","2005",4,2386.43
"TER","Sistemas","Mwmed","2005",5,2120.24
"TER","Sistemas","Mwmed","2005",6,1882.05
"TER","Sistemas","Mwmed","2005",7,2098.96
"TER","Sistemas","Mwmed","2005",8,2283.1
"TER","Sistemas","Mwmed","2005",9,2110.97
"TER","Sistemas","Mwmed","2005",10,2458.04
"TER","Sistemas","Mwmed","2005",11,2762.2
"TER","Sistemas","Mwmed","2005",12,2615.4
"TER","Sistemas","Mwmed","2006",1,2483.12
"TER","Sistemas","Mwmed","2006",2,2671.46
"TER","Sistemas","Mwmed","2006",3,2506.52
"TER","Sistemas","Mwmed","2006",4,1707.46
"TER","Sistemas","Mwmed","2006",5,2016.57
"TER","Sistemas","Mwmed","2006",6,1940.55
"TER","Sistemas","Mwmed","2006",7,2303.26
"TER","Sistemas","Mwmed","2006",8,2325.85
"TER","Sistemas","Mwmed","2006",9,2723.28
"TER","Sistemas","Mwmed","2006",10,2735.33
"TER","Sistemas","Mwmed","2006",11,1944.2
"TER","Sistemas","Mwmed","2006",12,2221.93
"TER","Sistemas","Mwmed","2007",1,1615.74
"TER","Sistemas","Mwmed","2007",2,1307.66
"TER","Sistemas","Mwmed","2007",3,1410.55
"TER","Sistemas","Mwmed","2007",4,1415
"TER","Sistemas","Mwmed","2007",5,936.01
"TER","Sistemas","Mwmed","2007",6,1523.36
"TER","Sistemas","Mwmed","2007",7,2179.9
"TER","Sistemas","Mwmed","2007",8,2399
"TER","Sistemas","Mwmed","2007",9,2771.15
"TER","Sistemas","Mwmed","2007",10,2988.71
"TER","Sistemas","Mwmed","2007",11,3283.05
"TER","Sistemas","Mwmed","2007",12,3682.11
"TER","Sistemas","Mwmed","2008",1,4697.17
"TER","Sistemas","Mwmed","2008",2,5627.19
"TER","Sistemas","Mwmed","2008",3,5111.64
"TER","Sistemas","Mwmed","2008",4,4133.86
"TER","Sistemas","Mwmed","2008",5,3955.71
"TER","Sistemas","Mwmed","2008",6,4328.03
"TER","Sistemas","Mwmed","2008",7,3609.7
"TER","Sistemas","Mwmed","2008",8,3827
"TER","Sistemas","Mwmed","2008",9,3677.48
"TER","Sistemas","Mwmed","2008",10,3989.49
"TER","Sistemas","Mwmed","2008",11,3097.1
"TER","Sistemas","Mwmed","2008",12,3842.72
"TER","Sistemas","Mwmed","2009",1,2161.18
"TER","Sistemas","Mwmed","2009",2,1820.96
"TER","Sistemas","Mwmed","2009",3,2246.01
"TER","Sistemas","Mwmed","2009",4,1703.44
"TER","Sistemas","Mwmed","2009",5,3209.6
"TER","Sistemas","Mwmed","2009",6,2867.46
"TER","Sistemas","Mwmed","2009",7,1710.92
"TER","Sistemas","Mwmed","2009",8,1363.72
"TER","Sistemas","Mwmed","2009",9,1213.04
"TER","Sistemas","Mwmed","2009",10,1324.81
"TER","Sistemas","Mwmed","2009",11,1341.41
"TER","Sistemas","Mwmed","2009",12,1361.47
"TER","Sistemas","Mwmed","2010",1,1563.39
"TER","Sistemas","Mwmed","2010",2,2313.41
"TER","Sistemas","Mwmed","2010",3,1911.26
"TER","Sistemas","Mwmed","2010",4,1818.89
"TER","Sistemas","Mwmed","2010",5,2814.65
"TER","Sistemas","Mwmed","2010",6,4318.76
"TER","Sistemas","Mwmed","2010",7,4005.59
"TER","Sistemas","Mwmed","2010",8,6377.46
"TER","Sistemas","Mwmed","2010",9,7591.82
"TER","Sistemas","Mwmed","2010",10,6572.82
"TER","Sistemas","Mwmed","2010",11,7282.13
"TER","Sistemas","Mwmed","2010",12,4727.5
"TER","Sistemas","Mwmed","2011",1,2340.31
"TER","Sistemas","Mwmed","2011",2,2631.47
"TER","Sistemas","Mwmed","2011",3,2139.16
"TER","Sistemas","Mwmed","2011",4,1849.78
"TER","Sistemas","Mwmed","2011",5,2727.23
"TER","Sistemas","Mwmed","2011",6,3544.16
"TER","Sistemas","Mwmed","2011",7,3340.34
"TER","Sistemas","Mwmed","2011",8,3247.62
"TER","Sistemas","Mwmed","2011",9,3005.93
"TER","Sistemas","Mwmed","2011",10,3611.52
"TER","Sistemas","Mwmed","2011",11,3638.11
"TER","Sistemas","Mwmed","2011",12,3490.68
"TER","Sistemas","Mwmed","2012",1,2526.35
"TER","Sistemas","Mwmed","2012",2,3082.32
"TER","Sistemas","Mwmed","2012",3,3816.24
"TER","Sistemas","Mwmed","2012",4,5868.49
"TER","Sistemas","Mwmed","2012",5,5708.47
"TER","Sistemas","Mwmed","2012",6,4644.51
"TER","Sistemas","Mwmed","2012",7,3561.1
"TER","Sistemas","Mwmed","2012",8,4188.77
"TER","Sistemas","Mwmed","2012",9,7554.27
"TER","Sistemas","Mwmed","2012",10,9530.45
"TER","Sistemas","Mwmed","2012",11,11475.27
"TER","Sistemas","Mwmed","2012",12,10984.9
"TER","Sistemas","Mwmed","2013",1,11816.46
"TER","Sistemas","Mwmed","2013",2,11743.8
"TER","Sistemas","Mwmed","2013",3,10510.65
"TER","Sistemas","Mwmed","2013",4,10029.81
"TER","Sistemas","Mwmed","2013",5,11862.05
"TER","Sistemas","Mwmed","2013",6,11340.01
"TER","Sistemas","Mwmed","2013",7,9644.57
"TER","Sistemas","Mwmed","2013",8,10271.07
"TER","Sistemas","Mwmed","2013",9,10036.63
"TER","Sistemas","Mwmed","2013",10,9901.86
"TER","Sistemas","Mwmed","2013",11,10749.58
"TER","Sistemas","Mwmed","2013",12,9713.27
"TER","Sistemas","Mwmed","2014",1,10681.42
"TER","Sistemas","Mwmed","2014",2,13769.88
"TER","Sistemas","Mwmed","2014",3,14258.68
"TER","Sistemas","Mwmed","2014",4,14018.12
"TER","Sistemas","Mwmed","2014",5,14301.72
"TER","Sistemas","Mwmed","2014",6,13422.93
"TER","Sistemas","Mwmed","2014",7,13913.75
"TER","Sistemas","Mwmed","2014",8,15602.96
"TER","Sistemas","Mwmed","2014",9,14133.68
"TER","Sistemas","Mwmed","2014",10,14784.35
"TER","Sistemas","Mwmed","2014",11,15134.91
"TER","Sistemas","Mwmed","2014",12,15251.45
"TER","Sistemas","Mwmed","2015",1,14846.08
"TER","Sistemas","Mwmed","2015",2,15240.56
"TER","Sistemas","Mwmed","2015",3,15323.19
"TER","Sistemas","Mwmed","2015",4,14419.68
"TER","Sistemas","Mwmed","2015",5,13350.59
"TER","Sistemas","Mwmed","2015",6,14420.68
"TER","Sistemas","Mwmed","2015",7,12566.49
"TER","Sistemas","Mwmed","2015",8,12893.57
"TER","Sistemas","Mwmed","2015",9,13989.13
"TER","Sistemas","Mwmed","2015",10,13735.75
"TER","Sistemas","Mwmed","2015",11,13236.18
"TER","Sistemas","Mwmed","2015",12,12459.14
"TER","Sistemas","Mwmed","2016",1,11214.56
"TER","Sistemas","Mwmed","2016",2,9940.83
"TER","Sistemas","Mwmed","2016",3,8491.63
"TER","Sistemas","Mwmed","2016",4,9663.26
"TER","Sistemas","Mwmed","2016",5,8143.98
"TER","Sistemas","Mwmed","2016",6,8980.89
"TER","Sistemas","Mwmed","2016",7,8473.45
"TER","Sistemas","Mwmed","2016",8,9736.03
"TER","Sistemas","Mwmed","2016",9,0
"TER","Sistemas","Mwmed","2016",10,0
"TER","Sistemas","Mwmed","2016",11,0
"TER","Sistemas","Mwmed","2016",12,0
"TER","S","Mwmed","2002",1,1106.24
"TER","S","Mwmed","2002",2,1129.63
"TER","S","Mwmed","2002",3,1233.71
"TER","S","Mwmed","2002",4,1143.32
"TER","S","Mwmed","2002",5,1069.98
"TER","S","Mwmed","2002",6,873.99
"TER","S","Mwmed","2002",7,724.27
"TER","S","Mwmed","2002",8,753.53
"TER","S","Mwmed","2002",9,921.23
"TER","S","Mwmed","2002",10,670.25
"TER","S","Mwmed","2002",11,509.79
"TER","S","Mwmed","2002",12,535.2
"TER","S","Mwmed","2003",1,488.71
"TER","S","Mwmed","2003",2,802.17
"TER","S","Mwmed","2003",3,844.55
"TER","S","Mwmed","2003",4,853.38
"TER","S","Mwmed","2003",5,810.28
"TER","S","Mwmed","2003",6,850.52
"TER","S","Mwmed","2003",7,658.59
"TER","S","Mwmed","2003",8,812.19
"TER","S","Mwmed","2003",9,852.36
"TER","S","Mwmed","2003",10,959.57
"TER","S","Mwmed","2003",11,1004.83
"TER","S","Mwmed","2003",12,896.7
"TER","S","Mwmed","2004",1,934.95
"TER","S","Mwmed","2004",2,969.45
"TER","S","Mwmed","2004",3,908.03
"TER","S","Mwmed","2004",4,1041.19
"TER","S","Mwmed","2004",5,1082.97
"TER","S","Mwmed","2004",6,1131.3
"TER","S","Mwmed","2004",7,864.77
"TER","S","Mwmed","2004",8,903.23
"TER","S","Mwmed","2004",9,995.22
"TER","S","Mwmed","2004",10,1202.54
"TER","S","Mwmed","2004",11,1285.27
"TER","S","Mwmed","2004",12,1316.2
"TER","S","Mwmed","2005",1,1255.7
"TER","S","Mwmed","2005",2,1128.36
"TER","S","Mwmed","2005",3,1183.79
"TER","S","Mwmed","2005",4,1145.3
"TER","S","Mwmed","2005",5,827.93
"TER","S","Mwmed","2005",6,660.74
"TER","S","Mwmed","2005",7,852.98
"TER","S","Mwmed","2005",8,856.02
"TER","S","Mwmed","2005",9,715.33
"TER","S","Mwmed","2005",10,1023.04
"TER","S","Mwmed","2005",11,1094.69
"TER","S","Mwmed","2005",12,1262.67
"TER","S","Mwmed","2006",1,1240.85
"TER","S","Mwmed","2006",2,1242.56
"TER","S","Mwmed","2006",3,1409.46
"TER","S","Mwmed","2006",4,1017.24
"TER","S","Mwmed","2006",5,936.43
"TER","S","Mwmed","2006",6,927.63
"TER","S","Mwmed","2006",7,977.88
"TER","S","Mwmed","2006",8,995.92
"TER","S","Mwmed","2006",9,1522.03
"TER","S","Mwmed","2006",10,1614.35
"TER","S","Mwmed","2006",11,1087.68
"TER","S","Mwmed","2006",12,1090.08
"TER","S","Mwmed","2007",1,891.26
"TER","S","Mwmed","2007",2,712.53
"TER","S","Mwmed","2007",3,774.46
"TER","S","Mwmed","2007",4,631.94
"TER","S","Mwmed","2007",5,414.01
"TER","S","Mwmed","2007",6,991.58
"TER","S","Mwmed","2007",7,1252.12
"TER","S","Mwmed","2007",8,1132
"TER","S","Mwmed","2007",9,1202.48
"TER","S","Mwmed","2007",10,1295.43
"TER","S","Mwmed","2007",11,1442.45
"TER","S","Mwmed","2007",12,1560.58
"TER","S","Mwmed","2008",1,1334.31
"TER","S","Mwmed","2008",2,1311.02
"TER","S","Mwmed","2008",3,1128.01
"TER","S","Mwmed","2008",4,836.11
"TER","S","Mwmed","2008",5,1024.27
"TER","S","Mwmed","2008",6,1160.43
"TER","S","Mwmed","2008",7,809.03
"TER","S","Mwmed","2008",8,907.21
"TER","S","Mwmed","2008",9,628.46
"TER","S","Mwmed","2008",10,868.41
"TER","S","Mwmed","2008",11,401.31
"TER","S","Mwmed","2008",12,875.24
"TER","S","Mwmed","2009",1,726.31
"TER","S","Mwmed","2009",2,892.53
"TER","S","Mwmed","2009",3,860.87
"TER","S","Mwmed","2009",4,779.76
"TER","S","Mwmed","2009",5,1213.18
"TER","S","Mwmed","2009",6,1196.41
"TER","S","Mwmed","2009",7,727.27
"TER","S","Mwmed","2009",8,587.84
"TER","S","Mwmed","2009",9,424.77
"TER","S","Mwmed","2009",10,526.65
"TER","S","Mwmed","2009",11,528.72
"TER","S","Mwmed","2009",12,516.49
"TER","S","Mwmed","2010",1,534.2
"TER","S","Mwmed","2010",2,638.03
"TER","S","Mwmed","2010",3,617.31
"TER","S","Mwmed","2010",4,545.1
"TER","S","Mwmed","2010",5,621.65
"TER","S","Mwmed","2010",6,843.74
"TER","S","Mwmed","2010",7,681.75
"TER","S","Mwmed","2010",8,1353.47
"TER","S","Mwmed","2010",9,1471.2
"TER","S","Mwmed","2010",10,1204.72
"TER","S","Mwmed","2010",11,1333.99
"TER","S","Mwmed","2010",12,930.17
"TER","S","Mwmed","2011",1,524.65
"TER","S","Mwmed","2011",2,699.73
"TER","S","Mwmed","2011",3,366.86
"TER","S","Mwmed","2011",4,442.95
"TER","S","Mwmed","2011",5,594.85
"TER","S","Mwmed","2011",6,737.19
"TER","S","Mwmed","2011",7,651.93
"TER","S","Mwmed","2011",8,648.61
"TER","S","Mwmed","2011",9,613.97
"TER","S","Mwmed","2011",10,816.45
"TER","S","Mwmed","2011",11,871.98
"TER","S","Mwmed","2011",12,839.98
"TER","S","Mwmed","2012",1,754.29
